actor,actor_type,source_provider,source_report,report_date,source_url,indicator_type,indicator_value,country,target_country,target_sector,ttp,ttp_framework,confidence,description,date_added
Iran-based CIB network,influence_operation,meta,Q1_2023_ Iran-based_CIB_network,2023-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2023/Q1_2023_%20Iran-based_CIB_network.csv,behavior,"info[at]amc239[.]com, hosted with Titan.email service",Iran,,,0 Acquiring Assets > 0.2 Acquiring email addresses > 0.2.1 Acquiring email addresses on owned domains,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2023_ Iran-based_CIB_network,2023-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2023/Q1_2023_%20Iran-based_CIB_network.csv,behavior,info[at]holysouls[.]cc,Iran,,,0 Acquiring Assets > 0.2 Acquiring email addresses > 0.2.1 Acquiring email addresses on owned domains,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2023_ Iran-based_CIB_network,2023-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2023/Q1_2023_%20Iran-based_CIB_network.csv,domain,amc239[.]com,Iran,,,0 Acquiring Assets > 0.6 Acquiring domains > 0.6.2 Acquiring domains to support influence operations,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2023_ Iran-based_CIB_network,2023-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2023/Q1_2023_%20Iran-based_CIB_network.csv,domain,holysouls[.]cc,Iran,,,0 Acquiring Assets > 0.6 Acquiring domains > 0.6.2 Acquiring domains to support influence operations,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2023_ Iran-based_CIB_network,2023-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2023/Q1_2023_%20Iran-based_CIB_network.csv,asset_count,67 accounts,Iran,,,0 Acquiring Assets > 0.9 Acquiring social media accounts > 0.9.1 Acquiring Facebook assets,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2023_ Iran-based_CIB_network,2023-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2023/Q1_2023_%20Iran-based_CIB_network.csv,asset_count,14 Pages,Iran,,,0 Acquiring Assets > 0.9 Acquiring social media accounts > 0.9.1 Acquiring Facebook assets,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2023_ Iran-based_CIB_network,2023-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2023/Q1_2023_%20Iran-based_CIB_network.csv,asset_count,1 Group,Iran,,,0 Acquiring Assets > 0.9 Acquiring social media accounts > 0.9.1 Acquiring Facebook assets,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2023_ Iran-based_CIB_network,2023-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2023/Q1_2023_%20Iran-based_CIB_network.csv,asset_count,18 Instagram accounts,Iran,,,0 Acquiring Assets > 0.9 Acquiring social media accounts > 0.9.2 Acquiring Instagram accounts,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2023_ Iran-based_CIB_network,2023-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2023/Q1_2023_%20Iran-based_CIB_network.csv,url,https://twitter[.]com/GenerousThief1,Iran,,,0 Acquiring Assets > 0.9 Acquiring social media accounts > 0.9.4 Acquiring X / Twitter accounts,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2023_ Iran-based_CIB_network,2023-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2023/Q1_2023_%20Iran-based_CIB_network.csv,url,https://twitter[.]com/altoufanteam,Iran,,,0 Acquiring Assets > 0.9 Acquiring social media accounts > 0.9.4 Acquiring X / Twitter accounts,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2023_ Iran-based_CIB_network,2023-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2023/Q1_2023_%20Iran-based_CIB_network.csv,url,https://twitter[.]com/AMC239,Iran,,,0 Acquiring Assets > 0.9 Acquiring social media accounts > 0.9.4 Acquiring X / Twitter accounts,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2023_ Iran-based_CIB_network,2023-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2023/Q1_2023_%20Iran-based_CIB_network.csv,url,https://twitter[.]com/BlackMagic2511,Iran,,,0 Acquiring Assets > 0.9 Acquiring social media accounts > 0.9.4 Acquiring X / Twitter accounts,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2023_ Iran-based_CIB_network,2023-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2023/Q1_2023_%20Iran-based_CIB_network.csv,url,https://www.youtube[.]com/@blackmagic7533,Iran,,,0 Acquiring Assets > 0.9 Acquiring social media accounts > 0.9.5 Acquiring YouTube channels,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2023_ Iran-based_CIB_network,2023-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2023/Q1_2023_%20Iran-based_CIB_network.csv,url,https://www.youtube[.]com/@holy_souls,Iran,,,0 Acquiring Assets > 0.9 Acquiring social media accounts > 0.9.5 Acquiring YouTube channels,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2023_ Iran-based_CIB_network,2023-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2023/Q1_2023_%20Iran-based_CIB_network.csv,url,https://t[.]me/generousthief,Iran,,,0 Acquiring Assets > 0.9 Acquiring social media accounts > 0.9.7 Acquiring Telegram channels,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2023_ Iran-based_CIB_network,2023-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2023/Q1_2023_%20Iran-based_CIB_network.csv,url,https://t[.]me/generousthief1,Iran,,,0 Acquiring Assets > 0.9 Acquiring social media accounts > 0.9.7 Acquiring Telegram channels,meta_kill_chain,,,2026-09-11
