actor,actor_type,source_provider,source_report,report_date,source_url,indicator_type,indicator_value,country,target_country,target_sector,ttp,ttp_framework,confidence,description,date_added
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,bnt2.live,,,,,none,,"UNC788, Iran",2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,archery.dedyn.io,,,,,none,,"UNC788, Iran",2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,market.vinam.me,,,,,none,,"UNC788, Iran",2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,signin.dedyn.io,,,,,none,,"UNC788, Iran",2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,Market.dedyn.io,,,,,none,,"UNC788, Iran",2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,md5,43535540e94b39279af925e9548dce7f,,,,,none,,"UNC788, Iran",2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,md5,9b91427d195b8b7e75fbbc29a798bede,,,,,none,,"UNC788, Iran",2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,md5,aaa55f1e48aba8856661fedc0074e81a,,,,,none,,"UNC788, Iran",2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,md5,6e0ec6bd0bef489c83c2dce4876de5c8,,,,,none,,"UNC788, Iran",2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,md5,70875705e8bc3887cec4ef1873cdb152,,,,,none,,"UNC788, Iran",2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,md5,aa7330d2d360cac61394843d8af730bb,,,,,none,,"UNC788, Iran",2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,md5,ab533be4ff9c99e8a03bc4cd413badb6,,,,,none,,"UNC788, Iran",2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,alharbitelecom.co,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,apply-jobs.com,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,applytalents.com,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,appslocallogin.online,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,careers-finder.com,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,cloudgoogle.co,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,cortanaservice.com,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,cortanaupdate.co,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,defenderupdate.ddns.net,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,edge-cloudservices.com,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,elecresearch.org,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,enerflex.ddns.net,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,enerflex.org,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,etisalatonline.com,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,exprogroup.org,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,freechess.live,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,funnychess.online,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,getadobe.ddns.net,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,getadobe.net,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,globaltalent.in,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,googleservices.co,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,googleupdate.co,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,helpdesk-product.com,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,khaleejtimes.co,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,librarycollection.org,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,linkedinz.me,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,listen-books.com,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,lukoil.in,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,mastergatevpn.com,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,microsoftcdn.co,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,microsoftdefender.info,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,microsoftedgesh.info,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,mideasthiring.com,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,office-shop.me,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,onedrivelive.me,,,,,none,,Previously unreported group (Iran),2026-09-11
2022 04 metas adversarial threat report q1,threat_actor,meta,2022 04 metas adversarial threat report q1,2022-04-07,https://about.fb.com/news/2022/04/metas-adversarial-threat-report-q1-2022/,domain,onedriveupdate.net,,,,,none,,Previously unreported group (Iran),2026-09-11
