actor,actor_type,source_provider,source_report,report_date,source_url,indicator_type,indicator_value,country,target_country,target_sector,ttp,ttp_framework,confidence,description,date_added
China-based CIB network 1,influence_operation,meta,Q3_2023_ China-based CIB network 1,2023-07-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q3_2023/Q3_2023_%20China-based%20CIB%20network%201.csv,asset_count,13 accounts,China,,,0. Acqiuring Assets > 0.9 Acquiring social media accounts > 0.9.1 Acquiring Facebook assets,meta_kill_chain,,,2026-09-11
China-based CIB network 1,influence_operation,meta,Q3_2023_ China-based CIB network 1,2023-07-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q3_2023/Q3_2023_%20China-based%20CIB%20network%201.csv,asset_count,7 Groups,China,,,0. Acqiuring Assets > 0.9 Acquiring social media accounts > 0.9.1 Acquiring Facebook assets,meta_kill_chain,,,2026-09-11
China-based CIB network 1,influence_operation,meta,Q3_2023_ China-based CIB network 1,2023-07-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q3_2023/Q3_2023_%20China-based%20CIB%20network%201.csv,url,http://twitter[.]com/nickjonas154141,China,,,0. Acqiuring Assets > 0.9 Acquiring social media accounts > 0.9.4 Acquiring X / Twitter accounts,meta_kill_chain,,,2026-09-11
China-based CIB network 1,influence_operation,meta,Q3_2023_ China-based CIB network 1,2023-07-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q3_2023/Q3_2023_%20China-based%20CIB%20network%201.csv,url,http://twitter[.]com/nehaji0521,China,,,0. Acqiuring Assets > 0.9 Acquiring social media accounts > 0.9.4 Acquiring X / Twitter accounts,meta_kill_chain,,,2026-09-11
China-based CIB network 1,influence_operation,meta,Q3_2023_ China-based CIB network 1,2023-07-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q3_2023/Q3_2023_%20China-based%20CIB%20network%201.csv,url,http://twitter[.]com/grenabor,China,,,0. Acqiuring Assets > 0.9 Acquiring social media accounts > 0.9.4 Acquiring X / Twitter accounts,meta_kill_chain,,,2026-09-11
China-based CIB network 1,influence_operation,meta,Q3_2023_ China-based CIB network 1,2023-07-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q3_2023/Q3_2023_%20China-based%20CIB%20network%201.csv,url,http://twitter[.]com/huyou99443141,China,,,0. Acqiuring Assets > 0.9 Acquiring social media accounts > 0.9.4 Acquiring X / Twitter accounts,meta_kill_chain,,,2026-09-11
China-based CIB network 1,influence_operation,meta,Q3_2023_ China-based CIB network 1,2023-07-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q3_2023/Q3_2023_%20China-based%20CIB%20network%201.csv,url,http://twitter[.]com/aadhyaprasd,China,,,0. Acqiuring Assets > 0.9 Acquiring social media accounts > 0.9.4 Acquiring X / Twitter accounts,meta_kill_chain,,,2026-09-11
China-based CIB network 1,influence_operation,meta,Q3_2023_ China-based CIB network 1,2023-07-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q3_2023/Q3_2023_%20China-based%20CIB%20network%201.csv,url,http://twitter[.]com/christinek79095,China,,,0. Acqiuring Assets > 0.9 Acquiring social media accounts > 0.9.4 Acquiring X / Twitter accounts,meta_kill_chain,,,2026-09-11
China-based CIB network 1,influence_operation,meta,Q3_2023_ China-based CIB network 1,2023-07-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q3_2023/Q3_2023_%20China-based%20CIB%20network%201.csv,url,http://twitter[.]com/sharma_kvita,China,,,0. Acqiuring Assets > 0.9 Acquiring social media accounts > 0.9.4 Acquiring X / Twitter accounts,meta_kill_chain,,,2026-09-11
China-based CIB network 1,influence_operation,meta,Q3_2023_ China-based CIB network 1,2023-07-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q3_2023/Q3_2023_%20China-based%20CIB%20network%201.csv,behavior,The operation copied its profile pictures from across the Internet,China,,,1. Disguising assets > 1.1 Adopting visual disguise > 1.1.1 Copying profile pictures,meta_kill_chain,,,2026-09-11
China-based CIB network 1,influence_operation,meta,Q3_2023_ China-based CIB network 1,2023-07-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q3_2023/Q3_2023_%20China-based%20CIB%20network%201.csv,behavior,The operation's fake personas included posing as journalists in Arunachal Pradesh,China,,,1. Disguising assets > 1.2 Posing as non-existent person > 1.2.2 Posing as fictional journalist,meta_kill_chain,,,2026-09-11
