actor,actor_type,source_provider,source_report,report_date,source_url,indicator_type,indicator_value,country,target_country,target_sector,ttp,ttp_framework,confidence,description,date_added
Iran-based CIB network,influence_operation,meta,Q1_2025_Iran-based CIB network,2025-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2025/Q1_2025_Iran-based%20CIB%20network.csv,domain,israelboycottvoice[.]com,Iran,,,0. Acquiring assets > 0.6 Acquiring domains > 0.6.2 Acquiring domains to support influence operations,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2025_Iran-based CIB network,2025-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2025/Q1_2025_Iran-based%20CIB%20network.csv,domain,palestinesupporter[.]com,Iran,,,0. Acquiring assets > 0.6 Acquiring domains > 0.6.2 Acquiring domains to support influence operations,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2025_Iran-based CIB network,2025-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2025/Q1_2025_Iran-based%20CIB%20network.csv,asset_count,17 accounts,Iran,,,0. Acquiring assets > 0.9 Acquiring social media accounts > 0.9.1 Acquiring Facebook assets,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2025_Iran-based CIB network,2025-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2025/Q1_2025_Iran-based%20CIB%20network.csv,asset_count,22 Pages,Iran,,,0. Acquiring assets > 0.9 Acquiring social media accounts > 0.9.1 Acquiring Facebook assets,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2025_Iran-based CIB network,2025-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2025/Q1_2025_Iran-based%20CIB%20network.csv,asset_count,21 accounts,Iran,,,0. Acquiring assets > 0.9 Acquiring social media accounts > 0.9.2 Acquiring Instagram accounts,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2025_Iran-based CIB network,2025-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2025/Q1_2025_Iran-based%20CIB%20network.csv,url,https://twitter[.]com/BoycottVoice3,Iran,,,0. Acquiring assets > 0.9 Acquiring social media accounts > 0.9.4 Acquiring X / Twitter accounts,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2025_Iran-based CIB network,2025-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2025/Q1_2025_Iran-based%20CIB%20network.csv,behavior,Many of these accounts posed as female journalists and pro-Palestine activists,Iran,,,1. Disguising assets > 1.2 Posing as non-existent person > 1.2.2 Posing as fictional journalist,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2025_Iran-based CIB network,2025-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2025/Q1_2025_Iran-based%20CIB%20network.csv,behavior,1.2.3 Posing as fictional activist,Iran,,,1. Disguising assets > 1.2 Posing as non-existent person > 1.2.3 Posing as fictional activist,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2025_Iran-based CIB network,2025-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2025/Q1_2025_Iran-based%20CIB%20network.csv,behavior,"The people behind this activity used fake accounts – some of which were detected and disabled by our automated systems prior to our investigation – to post content, including in Groups, manage Pages, and to comment on the network’s own content – likely to make it appear more popular than it was.",Iran,,,6. Indiscriminate engagement > 6.2 Amplifying with likely fake accounts on social media > 6.2.1 Amplifying with likely fake accounts on Facebook,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2025_Iran-based CIB network,2025-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2025/Q1_2025_Iran-based%20CIB%20network.csv,behavior,6.2.2 Amplifying with likely fake accounts on Instagram,Iran,,,6. Indiscriminate engagement > 6.2 Amplifying with likely fake accounts on social media > 6.2.2 Amplifying with likely fake accounts on Instagram,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2025_Iran-based CIB network,2025-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2025/Q1_2025_Iran-based%20CIB%20network.csv,behavior,"About $70 in spending for ads, paid for primarily in US and Canadian dollars.",Iran,,,7. Targeted engagement > 7.1 Running ads > 7.1.1 Advertising to promote content,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2025_Iran-based CIB network,2025-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2025/Q1_2025_Iran-based%20CIB%20network.csv,behavior,"About 44,000 accounts followed one or more of these Pages",Iran,,,7. Targeted engagement > 7.2 Engaging with users outside the operation > 7.2.2 Acquiring Page followers,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2025_Iran-based CIB network,2025-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2025/Q1_2025_Iran-based%20CIB%20network.csv,behavior,"about 63,000 accounts followed one or more of these Instagram accounts",Iran,,,7. Targeted engagement > 7.2 Engaging with users outside the operation > 7.2.4 Acquiring Instagram followers,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2025_Iran-based CIB network,2025-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2025/Q1_2025_Iran-based%20CIB%20network.csv,behavior,"The operation used popular hashtags like #palestine, #gaza, #starbucks, #instagram in their posts, as part of its spammy tactics in an attempt to insert themselves in the existing public discourse.",Iran,,,7. Targeted engagement > 7.3 Engaging with specific audience > 7.3.1 Using audience-specific hashtags,meta_kill_chain,,,2026-09-11
Iran-based CIB network,influence_operation,meta,Q1_2025_Iran-based CIB network,2025-01-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q1_2025/Q1_2025_Iran-based%20CIB%20network.csv,behavior,"The operators posted in Azeri about news and current events, including the Paris Olympics, Israel’s 2024 pager attacks, boycott of American brands, and criticisms of the US, President Biden and Israel’s actions in Gaza.",Iran,,,7. Targeted engagement > 7.6 Posting about individuals or institutions > 7.6.1 Posting negative content about named individuals or institutions,meta_kill_chain,,,2026-09-11
