actor,actor_type,source_provider,source_report,report_date,source_url,indicator_type,indicator_value,country,target_country,target_sector,ttp,ttp_framework,confidence,description,date_added
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,blacktrail.xyz,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,bmw.gr.com,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,bookjob.club,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,browsercheck.services,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,bumabara.bid,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,burgerprince.us,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,businesnews.net,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,canyouc.xyz,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,carrefourmisr.com,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,cbbc01.xyz,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,celebrnewz.xyz,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,cellconn.net,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,charmander.xyz,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,chatwithme.store,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,citroen.gr.com,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,ckforward.one,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,clockupdate.com,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,cloudstatistics.net,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,cloudtimesync.com,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,cnn.gr.com,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,connectivitycheck.live,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,connectivitycheck.online,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,connectivitychecker.com,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,covid19masks.shop,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,crashonline.site,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,cut.red,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,cyber.country,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,danas.bid,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,distedc.com,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,download4you.xyz,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,dragonair.xyz,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,eagerfox.xyz,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,ebill.cosmote.center,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,efsyn.online,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,egyqaz.com,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,engine.ninja,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,enigmase.xyz,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,enikos.news,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,ereportaz.news,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,espressonews.gr.com,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,etisalategypt.tech,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,etisalatgreen.com,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,ewish.cards,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,fastdownload.me,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,fastuploads.xyz,,,,,none,,Cytrox Domain,2026-09-11
