actor,actor_type,source_provider,source_report,report_date,source_url,indicator_type,indicator_value,country,target_country,target_sector,ttp,ttp_framework,confidence,description,date_added
Q3 2023 Iran-based recidivist CIB cluster,influence_operation,meta,Q3 2023_Iran-based_recidivist_CIB_cluster,2023-07-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q3_2023/Q3%202023_Iran-based_recidivist_CIB_cluster.csv,url,https://afgreview[.]com/,Iran,,,0. Acquiring Assets > 0.6 Acquiring domains > 0.6.2 Acquiring domains to support influence operations,meta_kill_chain,,,2026-09-11
Q3 2023 Iran-based recidivist CIB cluster,influence_operation,meta,Q3 2023_Iran-based_recidivist_CIB_cluster,2023-07-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q3_2023/Q3%202023_Iran-based_recidivist_CIB_cluster.csv,url,http://www.tahlilroz[.]af/,Iran,,,0. Acquiring Assets > 0.6 Acquiring domains > 0.6.2 Acquiring domains to support influence operations,meta_kill_chain,,,2026-09-11
Q3 2023 Iran-based recidivist CIB cluster,influence_operation,meta,Q3 2023_Iran-based_recidivist_CIB_cluster,2023-07-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q3_2023/Q3%202023_Iran-based_recidivist_CIB_cluster.csv,url,www.Tahlilroz[.]com,Iran,,,0. Acquiring Assets > 0.6 Acquiring domains > 0.6.2 Acquiring domains to support influence operations,meta_kill_chain,,,2026-09-11
Q3 2023 Iran-based recidivist CIB cluster,influence_operation,meta,Q3 2023_Iran-based_recidivist_CIB_cluster,2023-07-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q3_2023/Q3%202023_Iran-based_recidivist_CIB_cluster.csv,url,https://twitter[.]com/afg_review,Iran,,,0. Acquiring Assets > 0.9 Acquiring social media accounts > 0.9.4 Acquiring X / Twitter accounts,meta_kill_chain,,,2026-09-11
Q3 2023 Iran-based recidivist CIB cluster,influence_operation,meta,Q3 2023_Iran-based_recidivist_CIB_cluster,2023-07-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q3_2023/Q3%202023_Iran-based_recidivist_CIB_cluster.csv,url,https://twitter[.]com/Tahlilroz_af,Iran,,,0. Acquiring Assets > 0.9 Acquiring social media accounts > 0.9.4 Acquiring X / Twitter accounts,meta_kill_chain,,,2026-09-11
Q3 2023 Iran-based recidivist CIB cluster,influence_operation,meta,Q3 2023_Iran-based_recidivist_CIB_cluster,2023-07-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q3_2023/Q3%202023_Iran-based_recidivist_CIB_cluster.csv,url,https://www.youtube[.]com/channel/UCYV-Ra383fb4sTaXqi-XV5Q,Iran,,,0. Acquiring Assets > 0.9 Acquiring social media accounts > 0.9.5 Acquiring YouTube channel,meta_kill_chain,,,2026-09-11
Q3 2023 Iran-based recidivist CIB cluster,influence_operation,meta,Q3 2023_Iran-based_recidivist_CIB_cluster,2023-07-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q3_2023/Q3%202023_Iran-based_recidivist_CIB_cluster.csv,url,https://t[.]me/AfghanistanDevelopments,Iran,,,0. Acquiring Assets > 0.9 Acquiring social media accounts > 0.9.7 Acquiring Telegram channels,meta_kill_chain,,,2026-09-11
Q3 2023 Iran-based recidivist CIB cluster,influence_operation,meta,Q3 2023_Iran-based_recidivist_CIB_cluster,2023-07-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q3_2023/Q3%202023_Iran-based_recidivist_CIB_cluster.csv,url,https://t[.]me/Tahlilroz_af,Iran,,,0. Acquiring Assets > 0.9 Acquiring social media accounts > 0.9.7 Acquiring Telegram channels,meta_kill_chain,,,2026-09-11
Q3 2023 Iran-based recidivist CIB cluster,influence_operation,meta,Q3 2023_Iran-based_recidivist_CIB_cluster,2023-07-01,https://github.com/facebook/threat-research/blob/main/indicators/csv/Q3_2023/Q3%202023_Iran-based_recidivist_CIB_cluster.csv,behavior,Acquiring new social media accounts to replace disabled ones,Iran,,,9. Enabling longevity > 9.5 Replacing infrastructure > 9.5.1 Changing social media accounts,meta_kill_chain,,,2026-09-11
